state,year,month,medium,political_lean,diet_threshold,partisanship_scenario,age_group,value
NM,2015,3,online,L,75,strict,under 18,4.4
NM,2015,4,online,L,75,strict,under 18,6.4
NM,2015,1,online,R,75,strict,under 18,0
NM,2015,2,online,R,75,strict,under 18,0.4
NM,2015,3,online,R,75,strict,under 18,1.4
NM,2015,4,online,R,75,strict,under 18,2.4
NV,2015,1,tv,L,50,lenient,under 18,10
NV,2015,2,tv,L,50,lenient,under 18,20
NV,2015,3,tv,L,50,lenient,under 18,30
NV,2015,4,tv,L,50,lenient,under 18,40
NV,2015,1,tv,R,50,lenient,under 18,5
NV,2015,2,tv,R,50,lenient,under 18,10
NV,2015,3,tv,R,50,lenient,under 18,15
NV,2015,4,tv,R,50,lenient,under 18,20
NV,2015,1,online,L,50,lenient,under 18,2
NV,2015,2,online,L,50,lenient,under 18,4
NV,2015,3,online,L,50,lenient,under 18,6
NV,2015,4,online,L,50,lenient,under 18,8
NV,2015,1,online,R,50,lenient,under 18,1
NV,2015,2,online,R,50,lenient,under 18,2
NV,2015,3,online,R,50,lenient,under 18,3
NV,2015,4,online,R,50,lenient,under 18,4
NV,2015,1,tv,L,50,strict,under 18,9.6
NV,2015,2,tv,L,50,strict,under 18,19.6
NV,2015,3,tv,L,50,strict,under 18,29.6
NV,2015,4,tv,L,50,strict,under 18,39.6
NV,2015,1,tv,R,50,strict,under 18,4.6
NV,2015,2,tv,R,50,strict,under 18,9.6
NV,2015,3,tv,R,50,strict,under 18,14.6
NV,2015,4,tv,R,50,strict,under 18,19.6
NV,2015,1,online,L,50,strict,under 18,1.6
NV,2015,2,online,L,50,strict,under 18,3.6
NV,2015,3,online,L,50,strict,under 18,5.6
NV,2015,4,online,L,50,strict,under 18,7.6
NV,2015,1,online,R,50,strict,under 18,0.6
NV,2015,2,online,R,50,strict,under 18,1.6
NV,2015,3,online,R,50,strict,under 18,2.6
NV,2015,4,online,R,50,strict,under 18,3.6
NV,2015,1,tv,L,75,lenient,under 18,7
NV,2015,2,tv,L,75,lenient,under 18,17
NV,2015,3,tv,L,75,lenient,under 18,27
NV,2015,4,tv,L,75,lenient,under 18,37
NV,2015,1,tv,R,75,lenient,under 18,2
NV,2015,2,tv,R,75,lenient,under 18,7
NV,2015,3,tv,R,75,lenient,under 18,12
NV,2015,4,tv,R,75,lenient,under 18,17
NV,2015,1,online,L,75,lenient,under 18,1
NV,2015,2,online,L,75,lenient,under 18,3
NV,2015,3,online,L,75,lenient,under 18,5
NV,2015,4,online,L,75,lenient,under 18,7
NV,2015,1,online,R,75,lenient,under 18,0.5
NV,2015,2,online,R,75,lenient,under 18,1
NV,2015,3,online,R,75,lenient,under 18,2
NV,2015,4,online,R,75,lenient,under 18,3
NV,2015,1,tv,L,75,strict,under 18,6.6
NV,2015,2,tv,L,75,strict,under 18,16.6
NV,2015,3,tv,L,75,strict,under 18,26.6
NV,2015,4,tv,L,75,strict,under 18,36.6
NV,2015,1,tv,R,75,strict,under 18,1.6
NV,2015,2,tv,R,75,strict,under 18,6.6
NV,2015,3,tv,R,75,strict,under 18,11.6
NV,2015,4,tv,R,75,strict,under 18,16.6
NV,2015,1,online,L,75,strict,under 18,0.6
NV,2015,2,online,L,75,strict,under 18,2.6
NV,2015,3,online,L,75,strict,under 18,4.6
NV,2015,4,online,L,75,strict,under 18,6.6
NV,2015,1,online,R,75,strict,under 18,0.1
NV,2015,2,online,R,75,strict,under 18,0.6
NV,2015,3,online,R,75,strict,under 18,1.6
NV,2015,4,online,R,75,strict,under 18,2.6
NY,2015,1,tv,L,50,lenient,under 18,9.8
NY,2015,2,tv,L,50,lenient,under 18,19.8
NY,2015,3,tv,L,50,lenient,under 18,29.8
NY,2015,4,tv,L,50,lenient,under 18,39.8
NY,2015,1,tv,R,50,lenient,under 18,4.8
NY,2015,2,tv,R,50,lenient,under 18,9.8
NY,2015,3,tv,R,50,lenient,under 18,14.8
NY,2015,4,tv,R,50,lenient,under 18,19.8
NY,2015,1,online,L,50,lenient,under 18,1.8
NY,2015,2,online,L,50,lenient,under 18,3.8
NY,2015,3,online,L,50,lenient,under 18,5.8
NY,2015,4,online,L,50,lenient,under 18,7.8
NY,2015,1,online,R,50,lenient,under 18,0.8
NY,2015,2,online,R,50,lenient,under 18,1.8
NY,2015,3,online,R,50,lenient,under 18,2.8
NY,2015,4,online,R,50,lenient,under 18,3.8
NY,2015,1,tv,L,50,strict,under 18,9.4
NY,2015,2,tv,L,50,strict,under 18,19.4
NY,2015,3,tv,L,50,strict,under 18,29.4
NY,2015,4,tv,L,50,strict,under 18,39.4
NY,2015,1,tv,R,50,strict,under 18,4.4
NY,2015,2,tv,R,50,strict,under 18,9.4
NY,2015,3,tv,R,50,strict,under 18,14.4
NY,2015,4,tv,R,50,strict,under 18,19.4
NY,2015,1,online,L,50,strict,under 18,1.4
NY,2015,2,online,L,50,strict,under 18,3.4
NY,2015,3,online,L,50,strict,under 18,5.4
NY,2015,4,online,L,50,strict,under 18,7.4
NY,2015,1,online,R,50,strict,under 18,0.4
NY,2015,2,online,R,50,strict,under 18,1.4
NY,2015,3,online,R,50,strict,under 18,2.4
NY,2015,4,online,R,50,strict,under 18,3.4
NY,2015,1,tv,L,75,lenient,under 18,6.8
NY,2015,2,tv,L,75,lenient,under 18,16.8
NY,2015,3,tv,L,75,lenient,under 18,26.8
NY,2015,4,tv,L,75,lenient,under 18,36.8
NY,2015,1,tv,R,75,lenient,under 18,1.8
NY,2015,2,tv,R,75,lenient,under 18,6.8
NY,2015,3,tv,R,75,lenient,under 18,11.8
NY,2015,4,tv,R,75,lenient,under 18,16.8
NY,2015,1,online,L,75,lenient,under 18,0.8
NY,2015,2,online,L,75,lenient,under 18,2.8
NY,2015,3,online,L,75,lenient,under 18,4.8
NY,2015,4,online,L,75,lenient,under 18,6.8
NY,2015,1,online,R,75,lenient,under 18,0.3
NY,2015,2,online,R,75,lenient,under 18,0.8
NY,2015,3,online,R,75,lenient,under 18,1.8
NY,2015,4,online,R,75,lenient,under 18,2.8
NY,2015,1,tv,L,75,strict,under 18,6.4
NY,2015,2,tv,L,75,strict,under 18,16.4
NY,2015,3,tv,L,75,strict,under 18,26.4
NY,2015,4,tv,L,75,strict,under 18,36.4
NY,2015,1,tv,R,75,strict,under 18,1.4
NY,2015,2,tv,R,75,strict,under 18,6.4
NY,2015,3,tv,R,75,strict,under 18,11.4
NY,2015,4,tv,R,75,strict,under 18,16.4
NY,2015,1,online,L,75,strict,under 18,0.4
NY,2015,2,online,L,75,strict,under 18,2.4
NY,2015,3,online,L,75,strict,under 18,4.4
NY,2015,4,online,L,75,strict,under 18,6.4
NY,2015,1,online,R,75,strict,under 18,0
NY,2015,2,online,R,75,strict,under 18,0.4
NY,2015,3,online,R,75,strict,under 18,1.4
NY,2015,4,online,R,75,strict,under 18,2.4
OH,2015,1,tv,L,50,lenient,under 18,10
OH,2015,2,tv,L,50,lenient,under 18,20
OH,2015,3,tv,L,50,lenient,under 18,30
OH,2015,4,tv,L,50,lenient,under 18,40
OH,2015,1,tv,R,50,lenient,under 18,5
OH,2015,2,tv,R,50,lenient,under 18,10
OH,2015,3,tv,R,50,lenient,under 18,15
OH,2015,4,tv,R,50,lenient,under 18,20
OH,2015,1,online,L,50,lenient,under 18,2
OH,2015,2,online,L,50,lenient,under 18,4
OH,2015,3,online,L,50,lenient,under 18,6
OH,2015,4,online,L,50,lenient,under 18,8
OH,2015,1,online,R,50,lenient,under 18,1
OH,2015,2,online,R,50,lenient,under 18,2
OH,2015,3,online,R,50,lenient,under 18,3
OH,2015,4,online,R,50,lenient,under 18,4
OH,2015,1,tv,L,50,strict,under 18,9.6
OH,2015,2,tv,L,50,strict,under 18,19.6
OH,2015,3,tv,L,50,strict,under 18,29.6
OH,2015,4,tv,L,50,strict,under 18,39.6
OH,2015,1,tv,R,50,strict,under 18,4.6
OH,2015,2,tv,R,50,strict,under 18,9.6
OH,2015,3,tv,R,50,strict,under 18,14.6
OH,2015,4,tv,R,50,strict,under 18,19.6
OH,2015,1,online,L,50,strict,under 18,1.6
OH,2015,2,online,L,50,strict,under 18,3.6
OH,2015,3,online,L,50,strict,under 18,5.6
OH,2015,4,online,L,50,strict,under 18,7.6
OH,2015,1,online,R,50,strict,under 18,0.6
OH,2015,2,online,R,50,strict,under 18,1.6
OH,2015,3,online,R,50,strict,under 18,2.6
OH,2015,4,online,R,50,strict,under 18,3.6
OH,2015,1,tv,L,75,lenient,under 18,7
OH,2015,2,tv,L,75,lenient,under 18,17
OH,2015,3,tv,L,75,lenient,under 18,27
OH,2015,4,tv,L,75,lenient,under 18,37
OH,2015,1,tv,R,75,lenient,under 18,2
OH,2015,2,tv,R,75,lenient,under 18,7
OH,2015,3,tv,R,75,lenient,under 18,12
OH,2015,4,tv,R,75,lenient,under 18,17
OH,2015,1,online,L,75,lenient,under 18,1
OH,2015,2,online,L,75,lenient,under 18,3
OH,2015,3,online,L,75,lenient,under 18,5
OH,2015,4,online,L,75,lenient,under 18,7
OH,2015,1,online,R,75,lenient,under 18,0.5
OH,2015,2,online,R,75,lenient,under 18,1
OH,2015,3,online,R,75,lenient,under 18,2
OH,2015,4,online,R,75,lenient,under 18,3
OH,2015,1,tv,L,75,strict,under 18,6.6
OH,2015,2,tv,L,75,strict,under 18,16.6
OH,2015,3,tv,L,75,strict,under 18,26.6
OH,2015,4,tv,L,75,strict,under 18,36.6
OH,2015,1,tv,R,75,strict,under 18,1.6
OH,2015,2,tv,R,75,strict,under 18,6.6
OH,2015,3,tv,R,75,strict,under 18,11.6
OH,2015,4,tv,R,75,strict,under 18,16.6
OH,2015,1,online,L,75,strict,under 18,0.6
OH,2015,2,online,L,75,strict,under 18,2.6
OH,2015,3,online,L,75,strict,under 18,4.6
OH,2015,4,online,L,75,strict,under 18,6.6
OH,2015,1,online,R,75,strict,under 18,0.1
OH,2015,2,online,R,75,strict,under 18,0.6
OH,2015,3,online,R,75,strict,under 18,1.6
OH,2015,4,online,R,75,strict,under 18,2.6
OK,2015,1,tv,L,50,lenient,under 18,9.8
OK,2015,2,tv,L,50,lenient,under 18,19.8
OK,2015,3,tv,L,50,lenient,under 18,29.8
OK,2015,4,tv,L,50,lenient,under 18,39.8
OK,2015,1,tv,R,50,lenient,under 18,4.8
OK,2015,2,tv,R,50,lenient,under 18,9.8
OK,2015,3,tv,R,50,lenient,under 18,14.8
OK,2015,4,tv,R,50,lenient,under 18,19.8
OK,2015,1,online,L,50,lenient,under 18,1.8
OK,2015,2,online,L,50,lenient,under 18,3.8
OK,2015,3,online,L,50,lenient,under 18,5.8
OK,2015,4,online,L,50,lenient,under 18,7.8
OK,2015,1,online,R,50,lenient,under 18,0.8
OK,2015,2,online,R,50,lenient,under 18,1.8
OK,2015,3,online,R,50,lenient,under 18,2.8
OK,2015,4,online,R,50,lenient,under 18,3.8
OK,2015,1,tv,L,50,strict,under 18,9.4
OK,2015,2,tv,L,50,strict,under 18,19.4
OK,2015,3,tv,L,50,strict,under 18,29.4
OK,2015,4,tv,L,50,strict,under 18,39.4
OK,2015,1,tv,R,50,strict,under 18,4.4
OK,2015,2,tv,R,50,strict,under 18,9.4
OK,2015,3,tv,R,50,strict,under 18,14.4
OK,2015,4,tv,R,50,strict,under 18,19.4
OK,2015,1,online,L,50,strict,under 18,1.4
OK,2015,2,online,L,50,strict,under 18,3.4
OK,2015,3,online,L,50,strict,under 18,5.4
OK,2015,4,online,L,50,strict,under 18,7.4
OK,2015,1,online,R,50,strict,under 18,0.4
OK,2015,2,online,R,50,strict,under 18,1.4
OK,2015,3,online,R,50,strict,under 18,2.4
OK,2015,4,online,R,50,strict,under 18,3.4
OK,2015,1,tv,L,75,lenient,under 18,6.8
OK,2015,2,tv,L,75,lenient,under 18,16.8
OK,2015,3,tv,L,75,lenient,under 18,26.8
OK,2015,4,tv,L,75,lenient,under 18,36.8
OK,2015,1,tv,R,75,lenient,under 18,1.8
OK,2015,2,tv,R,75,lenient,under 18,6.8
OK,2015,3,tv,R,75,lenient,under 18,11.8
OK,2015,4,tv,R,75,lenient,under 18,16.8
OK,2015,1,online,L,75,lenient,under 18,0.8
OK,2015,2,online,L,75,lenient,under 18,2.8
OK,2015,3,online,L,75,lenient,under 18,4.8
OK,2015,4,online,L,75,lenient,under 18,6.8
OK,2015,1,online,R,75,lenient,under 18,0.3
OK,2015,2,online,R,75,lenient,under 18,0.8
OK,2015,3,online,R,75,lenient,under 18,1.8
OK,2015,4,online,R,75,lenient,under 18,2.8
OK,2015,1,tv,L,75,strict,under 18,6.4
OK,2015,2,tv,L,75,strict,under 18,16.4
OK,2015,3,tv,L,75,strict,under 18,26.4
OK,2015,4,tv,L,75,strict,under 18,36.4
OK,2015,1,tv,R,75,strict,under 18,1.4
OK,2015,2,tv,R,75,strict,under 18,6.4
OK,2015,3,tv,R,75,strict,under 18,11.4
OK,2015,4,tv,R,75,strict,under 18,16.4
OK,2015,1,online,L,75,strict,under 18,0.4
OK,2015,2,online,L,75,strict,under 18,2.4
OK,2015,3,online,L,75,strict,under 18,4.4
OK,2015,4,online,L,75,strict,under 18,6.4
OK,2015,1,online,R,75,strict,under 18,0
OK,2015,2,online,R,75,strict,under 18,0.4
OK,2015,3,online,R,75,strict,under 18,1.4
OK,2015,4,online,R,75,strict,under 18,2.4
OR,2015,1,tv,L,50,lenient,under 18,10
OR,2015,2,tv,L,50,lenient,under 18,20
OR,2015,3,tv,L,50,lenient,under 18,30
OR,2015,4,tv,L,50,lenient,under 18,40
OR,2015,1,tv,R,50,lenient,under 18,5
OR,2015,2,tv,R,50,lenient,under 18,10
OR,2015,3,tv,R,50,lenient,under 18,15
OR,2015,4,tv,R,50,lenient,under 18,20
OR,2015,1,online,L,50,lenient,under 18,2
OR,2015,2,online,L,50,lenient,under 18,4
OR,2015,3,online,L,50,lenient,under 18,6
OR,2015,4,online,L,50,lenient,under 18,8
OR,2015,1,online,R,50,lenient,under 18,1
OR,2015,2,online,R,50,lenient,under 18,2
OR,2015,3,online,R,50,lenient,under 18,3
OR,2015,4,online,R,50,lenient,under 18,4
OR,2015,1,tv,L,50,strict,under 18,9.6
OR,2015,2,tv,L,50,strict,under 18,19.6
OR,2015,3,tv,L,50,strict,under 18,29.6
OR,2015,4,tv,L,50,strict,under 18,39.6
OR,2015,1,tv,R,50,strict,under 18,4.6
OR,2015,2,tv,R,50,strict,under 18,9.6
OR,2015,3,tv,R,50,strict,under 18,14.6
OR,2015,4,tv,R,50,strict,under 18,19.6
OR,2015,1,online,L,50,strict,under 18,1.6
OR,2015,2,online,L,50,strict,under 18,3.6
OR,2015,3,online,L,50,strict,under 18,5.6
OR,2015,4,online,L,50,strict,under 18,7.6
OR,2015,1,online,R,50,strict,under 18,0.6
OR,2015,2,online,R,50,strict,under 18,1.6
OR,2015,3,online,R,50,strict,under 18,2.6
OR,2015,4,online,R,50,strict,under 18,3.6
OR,2015,1,tv,L,75,lenient,under 18,7
OR,2015,2,tv,L,75,lenient,under 18,17
OR,2015,3,tv,L,75,lenient,under 18,27
OR,2015,4,tv,L,75,lenient,under 18,37
OR,2015,1,tv,R,75,lenient,under 18,2
OR,2015,2,tv,R,75,lenient,under 18,7
OR,2015,3,tv,R,75,lenient,under 18,12
OR,2015,4,tv,R,75,lenient,under 18,17
OR,2015,1,online,L,75,lenient,under 18,1
OR,2015,2,online,L,75,lenient,under 18,3
OR,2015,3,online,L,75,lenient,under 18,5
OR,2015,4,online,L,75,lenient,under 18,7
OR,2015,1,online,R,75,lenient,under 18,0.5
OR,2015,2,online,R,75,lenient,under 18,1
OR,2015,3,online,R,75,lenient,under 18,2
OR,2015,4,online,R,75,lenient,under 18,3
OR,2015,1,tv,L,75,strict,under 18,6.6
OR,2015,2,tv,L,75,strict,under 18,16.6
OR,2015,3,tv,L,75,strict,under 18,26.6
OR,2015,4,tv,L,75,strict,under 18,36.6
OR,2015,1,tv,R,75,strict,under 18,1.6
OR,2015,2,tv,R,75,strict,under 18,6.6
OR,2015,3,tv,R,75,strict,under 18,11.6
OR,2015,4,tv,R,75,strict,under 18,16.6
OR,2015,1,online,L,75,strict,under 18,0.6
OR,2015,2,online,L,75,strict,under 18,2.6
OR,2015,3,online,L,75,strict,under 18,4.6
OR,2015,4,online,L,75,strict,under 18,6.6
OR,2015,1,online,R,75,strict,under 18,0.1
OR,2015,2,online,R,75,strict,under 18,0.6
OR,2015,3,online,R,75,strict,under 18,1.6
OR,2015,4,online,R,75,strict,under 18,2.6
PA,2015,1,tv,L,50,lenient,under 18,9.8
PA,2015,2,tv,L,50,lenient,under 18,19.8
PA,2015,3,tv,L,50,lenient,under 18,29.8
PA,2015,4,tv,L,50,lenient,under 18,39.8
PA,2015,1,tv,R,50,lenient,under 18,4.8
PA,2015,2,tv,R,50,lenient,under 18,9.8
PA,2015,3,tv,R,50,lenient,under 18,14.8
PA,2015,4,tv,R,50,lenient,under 18,19.8
PA,2015,1,online,L,50,lenient,under 18,1.8
PA,2015,2,online,L,50,lenient,under 18,3.8
PA,2015,3,online,L,50,lenient,under 18,5.8
PA,2015,4,online,L,50,lenient,under 18,7.8
PA,2015,1,online,R,50,lenient,under 18,0.8
PA,2015,2,online,R,50,lenient,under 18,1.8
PA,2015,3,online,R,50,lenient,under 18,2.8
PA,2015,4,online,R,50,lenient,under 18,3.8
PA,2015,1,tv,L,50,strict,under 18,9.4
PA,2015,2,tv,L,50,strict,under 18,19.4
PA,2015,3,tv,L,50,strict,under 18,29.4
PA,2015,4,tv,L,50,strict,under 18,39.4
PA,2015,1,tv,R,50,strict,under 18,4.4
PA,2015,2,tv,R,50,strict,under 18,9.4
PA,2015,3,tv,R,50,strict,under 18,14.4
PA,2015,4,tv,R,50,strict,under 18,19.4
PA,2015,1,online,L,50,strict,under 18,1.4
PA,2015,2,online,L,50,strict,under 18,3.4
PA,2015,3,online,L,50,strict,under 18,5.4
PA,2015,4,online,L,50,strict,under 18,7.4
PA,2015,1,online,R,50,strict,under 18,0.4
PA,2015,2,online,R,50,strict,under 18,1.4
PA,2015,3,online,R,50,strict,under 18,2.4
PA,2015,4,online,R,50,strict,under 18,3.4
PA,2015,1,tv,L,75,lenient,under 18,6.8
PA,2015,2,tv,L,75,lenient,under 18,16.8
PA,2015,3,tv,L,75,lenient,under 18,26.8
PA,2015,4,tv,L,75,lenient,under 18,36.8
PA,2015,1,tv,R,75,lenient,under 18,1.8
PA,2015,2,tv,R,75,lenient,under 18,6.8
PA,2015,3,tv,R,75,lenient,under 18,11.8
PA,2015,4,tv,R,75,lenient,under 18,16.8
PA,2015,1,online,L,75,lenient,under 18,0.8
PA,2015,2,online,L,75,lenient,under 18,2.8
PA,2015,3,online,L,75,lenient,under 18,4.8
PA,2015,4,online,L,75,lenient,under 18,6.8
PA,2015,1,online,R,75,lenient,under 18,0.3
PA,2015,2,online,R,75,lenient,under 18,0.8
PA,2015,3,online,R,75,lenient,under 18,1.8
PA,2015,4,online,R,75,lenient,under 18,2.8
PA,2015,1,tv,L,75,strict,under 18,6.4
PA,2015,2,tv,L,75,strict,under 18,16.4
PA,2015,3,tv,L,75,strict,under 18,26.4
PA,2015,4,tv,L,75,strict,under 18,36.4
PA,2015,1,tv,R,75,strict,under 18,1.4
PA,2015,2,tv,R,75,strict,under 18,6.4
PA,2015,3,tv,R,75,strict,under 18,11.4
PA,2015,4,tv,R,75,strict,under 18,16.4
PA,2015,1,online,L,75,strict,under 18,0.4
PA,2015,2,online,L,75,strict,under 18,2.4
PA,2015,3,online,L,75,strict,under 18,4.4
PA,2015,4,online,L,75,strict,under 18,6.4
PA,2015,1,online,R,75,strict,under 18,0
PA,2015,2,online,R,75,strict,under 18,0.4
PA,2015,3,online,R,75,strict,under 18,1.4
PA,2015,4,online,R,75,strict,under 18,2.4
RI,2015,1,tv,L,50,lenient,under 18,10
RI,2015,2,tv,L,50,lenient,under 18,20
RI,2015,3,tv,L,50,lenient,under 18,30
RI,2015,4,tv,L,50,lenient,under 18,40
RI,2015,1,tv,R,50,lenient,under 18,5
RI,2015,2,tv,R,50,lenient,under 18,10
RI,2015,3,tv,R,50,lenient,under 18,15
RI,2015,4,tv,R,50,lenient,under 18,20
RI,2015,1,online,L,50,lenient,under 18,2
RI,2015,2,online,L,50,lenient,under 18,4
RI,2015,3,online,L,50,lenient,under 18,6
RI,2015,4,online,L,50,lenient,under 18,8
RI,2015,1,online,R,50,lenient,under 18,1
RI,2015,2,online,R,50,lenient,under 18,2
RI,2015,3,online,R,50,lenient,under 18,3
RI,2015,4,online,R,50,lenient,under 18,4
RI,2015,1,tv,L,50,strict,under 18,9.6
RI,2015,2,tv,L,50,strict,under 18,19.6
RI,2015,3,tv,L,50,strict,under 18,29.6
RI,2015,4,tv,L,50,strict,under 18,39.6
RI,2015,1,tv,R,50,strict,under 18,4.6
RI,2015,2,tv,R,50,strict,under 18,9.6
RI,2015,3,tv,R,50,strict,under 18,14.6
RI,2015,4,tv,R,50,strict,under 18,19.6
RI,2015,1,online,L,50,strict,under 18,1.6
RI,2015,2,online,L,50,strict,under 18,3.6
RI,2015,3,online,L,50,strict,under 18,5.6
RI,2015,4,online,L,50,strict,under 18,7.6
RI,2015,1,online,R,50,strict,under 18,0.6
RI,2015,2,online,R,50,strict,under 18,1.6
RI,2015,3,online,R,50,strict,under 18,2.6
RI,2015,4,online,R,50,strict,under 18,3.6
RI,2015,1,tv,L,75,lenient,under 18,7
RI,2015,2,tv,L,75,lenient,under 18,17
RI,2015,3,tv,L,75,lenient,under 18,27
RI,2015,4,tv,L,75,lenient,under 18,37
RI,2015,1,tv,R,75,lenient,under 18,2
RI,2015,2,tv,R,75,lenient,under 18,7
RI,2015,3,tv,R,75,lenient,under 18,12
RI,2015,4,tv,R,75,lenient,under 18,17
RI,2015,1,online,L,75,lenient,under 18,1
RI,2015,2,online,L,75,lenient,under 18,3
RI,2015,3,online,L,75,lenient,under 18,5
RI,2015,4,online,L,75,lenient,under 18,7
RI,2015,1,online,R,75,lenient,under 18,0.5
RI,2015,2,online,R,75,lenient,under 18,1
RI,2015,3,online,R,75,lenient,under 18,2
RI,2015,4,online,R,75,lenient,under 18,3
RI,2015,1,tv,L,75,strict,under 18,6.6
RI,2015,2,tv,L,75,strict,under 18,16.6
RI,2015,3,tv,L,75,strict,under 18,26.6
RI,2015,4,tv,L,75,strict,under 18,36.6
RI,2015,1,tv,R,75,strict,under 18,1.6
RI,2015,2,tv,R,75,strict,under 18,6.6
RI,2015,3,tv,R,75,strict,under 18,11.6
RI,2015,4,tv,R,75,strict,under 18,16.6
RI,2015,1,online,L,75,strict,under 18,0.6
RI,2015,2,online,L,75,strict,under 18,2.6
RI,2015,3,online,L,75,strict,under 18,4.6
RI,2015,4,online,L,75,strict,under 18,6.6
RI,2015,1,online,R,75,strict,under 18,0.1
RI,2015,2,online,R,75,strict,under 18,0.6
RI,2015,3,online,R,75,strict,under 18,1.6
RI,2015,4,online,R,75,strict,under 18,2.6
SC,2015,1,tv,L,50,lenient,under 18,9.8
SC,2015,2,tv,L,50,lenient,under 18,19.8
SC,2015,3,tv,L,50,lenient,under 18,29.8
SC,2015,4,tv,L,50,lenient,under 18,39.8
SC,2015,1,tv,R,50,lenient,under 18,4.8
SC,2015,2,tv,R,50,lenient,under 18,9.8
SC,2015,3,tv,R,50,lenient,under 18,14.8
SC,2015,4,tv,R,50,lenient,under 18,19.8
SC,2015,1,online,L,50,lenient,under 18,1.8
SC,2015,2,online,L,50,lenient,under 18,3.8
SC,2015,3,online,L,50,lenient,under 18,5.8
SC,2015,4,online,L,50,lenient,under 18,7.8
SC,2015,1,online,R,50,lenient,under 18,0.8
SC,2015,2,online,R,50,lenient,under 18,1.8
SC,2015,3,online,R,50,lenient,under 18,2.8
SC,2015,4,online,R,50,lenient,under 18,3.8
SC,2015,1,tv,L,50,strict,under 18,9.4
SC,2015,2,tv,L,50,strict,under 18,19.4
SC,2015,3,tv,L,50,strict,under 18,29.4
SC,2015,4,tv,L,50,strict,under 18,39.4
SC,2015,1,tv,R,50,strict,under 18,4.4
SC,2015,2,tv,R,50,strict,under 18,9.4
SC,2015,3,tv,R,50,strict,under 18,14.4
SC,2015,4,tv,R,50,strict,under 18,19.4
SC,2015,1,online,L,50,strict,under 18,1.4
SC,2015,2,online,L,50,strict,under 18,3.4
SC,2015,3,online,L,50,strict,under 18,5.4
SC,2015,4,online,L,50,strict,under 18,7.4
SC,2015,1,online,R,50,strict,under 18,0.4
SC,2015,2,online,R,50,strict,under 18,1.4
SC,2015,3,online,R,50,strict,under 18,2.4
SC,2015,4,online,R,50,strict,under 18,3.4
SC,2015,1,tv,L,75,lenient,under 18,6.8
SC,2015,2,tv,L,75,lenient,under 18,16.8
SC,2015,3,tv,L,75,lenient,under 18,26.8
SC,2015,4,tv,L,75,lenient,under 18,36.8
SC,2015,1,tv,R,75,lenient,under 18,1.8
SC,2015,2,tv,R,75,lenient,under 18,6.8
SC,2015,3,tv,R,75,lenient,under 18,11.8
SC,2015,4,tv,R,75,lenient,under 18,16.8
SC,2015,1,online,L,75,lenient,under 18,0.8
SC,2015,2,online,L,75,lenient,under 18,2.8
SC,2015,3,online,L,75,lenient,under 18,4.8
SC,2015,4,online,L,75,lenient,under 18,6.8
SC,2015,1,online,R,75,lenient,under 18,0.3
SC,2015,2,online,R,75,lenient,under 18,0.8
SC,2015,3,online,R,75,lenient,under 18,1.8
SC,2015,4,online,R,75,lenient,under 18,2.8
SC,2015,1,tv,L,75,strict,under 18,6.4
SC,2015,2,tv,L,75,strict,under 18,16.4
SC,2015,3,tv,L,75,strict,under 18,26.4
SC,2015,4,tv,L,75,strict,under 18,36.4
SC,2015,1,tv,R,75,strict,under 18,1.4
SC,2015,2,tv,R,75,strict,under 18,6.4
SC,2015,3,tv,R,75,strict,under 18,11.4
SC,2015,4,tv,R,75,strict,under 18,16.4
SC,2015,1,online,L,75,strict,under 18,0.4
SC,2015,2,online,L,75,strict,under 18,2.4
SC,2015,3,online,L,75,strict,under 18,4.4
SC,2015,4,online,L,75,strict,under 18,6.4
SC,2015,1,online,R,75,strict,under 18,0
SC,2015,2,online,R,75,strict,under 18,0.4
SC,2015,3,online,R,75,strict,under 18,1.4
SC,2015,4,online,R,75,strict,under 18,2.4
SD,2015,1,tv,L,50,lenient,under 18,10
SD,2015,2,tv,L,50,lenient,under 18,20
SD,2015,3,tv,L,50,lenient,under 18,30
SD,2015,4,tv,L,50,lenient,under 18,40
SD,2015,1,tv,R,50,lenient,under 18,5
SD,2015,2,tv,R,50,lenient,under 18,10
SD,2015,3,tv,R,50,lenient,under 18,15
SD,2015,4,tv,R,50,lenient,under 18,20
SD,2015,1,online,L,50,lenient,under 18,2
SD,2015,2,online,L,50,lenient,under 18,4
SD,2015,3,online,L,50,lenient,under 18,6
SD,2015,4,online,L,50,lenient,under 18,8
SD,2015,1,online,R,50,lenient,under 18,1
SD,2015,2,online,R,50,lenient,under 18,2
SD,2015,3,online,R,50,lenient,under 18,3
SD,2015,4,online,R,50,lenient,under 18,4
SD,2015,1,tv,L,50,strict,under 18,9.6
SD,2015,2,tv,L,50,strict,under 18,19.6
SD,2015,3,tv,L,50,strict,under 18,29.6
SD,2015,4,tv,L,50,strict,under 18,39.6
SD,2015,1,tv,R,50,strict,under 18,4.6
SD,2015,2,tv,R,50,strict,under 18,9.6
SD,2015,3,tv,R,50,strict,under 18,14.6
SD,2015,4,tv,R,50,strict,under 18,19.6
SD,2015,1,online,L,50,strict,under 18,1.6
SD,2015,2,online,L,50,strict,under 18,3.6
SD,2015,3,online,L,50,strict,under 18,5.6
SD,2015,4,online,L,50,strict,under 18,7.6
SD,2015,1,online,R,50,strict,under 18,0.6
SD,2015,2,online,R,50,strict,under 18,1.6
